#z [m]	|lamba [J/s m K]	|rho [kg/m^3]	|alpha [1/K]
1.001380 	| 0.013707 	|51.545270 	|0.004571 
1.001492 	| 0.013707 	|51.544998 	|0.004571 
1.001604 	| 0.013707 	|51.544726 	|0.004571 
1.001716 	| 0.013707 	|51.544454 	|0.004571 
1.001828 	| 0.013707 	|51.544182 	|0.004571 
1.001940 	| 0.013707 	|51.543910 	|0.004571 
1.002052 	| 0.013707 	|51.543638 	|0.004571 
1.002164 	| 0.013707 	|51.543366 	|0.004571 
1.002276 	| 0.013707 	|51.543094 	|0.004571 
1.002388 	| 0.013707 	|51.542822 	|0.004571 
1.002500 	| 0.013707 	|51.542550 	|0.004571 
1.002612 	| 0.013708 	|51.542278 	|0.004571 
1.002724 	| 0.013708 	|51.542006 	|0.004570 
1.002836 	| 0.013708 	|51.541734 	|0.004570 
1.002948 	| 0.013708 	|51.541463 	|0.004570 
1.003060 	| 0.013708 	|51.541191 	|0.004570 
1.003172 	| 0.013708 	|51.540919 	|0.004570 
1.003284 	| 0.013708 	|51.540647 	|0.004570 
1.003396 	| 0.013708 	|51.540375 	|0.004570 
1.003508 	| 0.013708 	|51.540103 	|0.004570 
1.003620 	| 0.013708 	|51.539831 	|0.004570 
1.003732 	| 0.013708 	|51.539559 	|0.004570 
1.003844 	| 0.013708 	|51.539287 	|0.004570 
1.003956 	| 0.013709 	|51.539015 	|0.004570 
1.004068 	| 0.013709 	|51.538744 	|0.004570 
1.004180 	| 0.013709 	|51.538472 	|0.004570 
1.004292 	| 0.013709 	|51.538200 	|0.004570 
1.004404 	| 0.013709 	|51.537928 	|0.004570 
1.004516 	| 0.013709 	|51.537656 	|0.004570 
1.004628 	| 0.013709 	|51.537384 	|0.004570 
1.004740 	| 0.013709 	|51.537112 	|0.004570 
1.004852 	| 0.013709 	|51.536841 	|0.004570 
1.004964 	| 0.013709 	|51.536569 	|0.004570 
1.005077 	| 0.013709 	|51.536297 	|0.004570 
1.005189 	| 0.013709 	|51.536025 	|0.004570 
1.005301 	| 0.013709 	|51.535753 	|0.004570 
1.005413 	| 0.013710 	|51.535481 	|0.004570 
1.005525 	| 0.013710 	|51.535210 	|0.004569 
1.005637 	| 0.013710 	|51.534938 	|0.004569 
1.005749 	| 0.013710 	|51.534666 	|0.004569 
1.005861 	| 0.013710 	|51.534394 	|0.004569 
1.005973 	| 0.013710 	|51.534123 	|0.004569 
1.006085 	| 0.013710 	|51.533851 	|0.004569 
1.006197 	| 0.013710 	|51.533579 	|0.004569 
1.006309 	| 0.013710 	|51.533307 	|0.004569 
1.006421 	| 0.013710 	|51.533035 	|0.004569 
1.006533 	| 0.013710 	|51.532764 	|0.004569 
1.006645 	| 0.013710 	|51.532492 	|0.004569 
1.006757 	| 0.013711 	|51.532220 	|0.004569 
1.006869 	| 0.013711 	|51.531948 	|0.004569 
1.006981 	| 0.013711 	|51.531677 	|0.004569 
1.007093 	| 0.013711 	|51.531405 	|0.004569 
1.007205 	| 0.013711 	|51.531133 	|0.004569 
1.007317 	| 0.013711 	|51.530862 	|0.004569 
1.007429 	| 0.013711 	|51.530590 	|0.004569 
1.007541 	| 0.013711 	|51.530318 	|0.004569 
1.007653 	| 0.013711 	|51.530046 	|0.004569 
1.007765 	| 0.013711 	|51.529775 	|0.004569 
1.007877 	| 0.013711 	|51.529503 	|0.004569 
1.007989 	| 0.013711 	|51.529231 	|0.004569 
1.008101 	| 0.013711 	|51.528960 	|0.004569 
1.008213 	| 0.013712 	|51.528688 	|0.004569 
1.008325 	| 0.013712 	|51.528416 	|0.004569 
1.008437 	| 0.013712 	|51.528145 	|0.004568 
1.008549 	| 0.013712 	|51.527873 	|0.004568 
1.008661 	| 0.013712 	|51.527601 	|0.004568 
1.008773 	| 0.013712 	|51.527330 	|0.004568 
1.008885 	| 0.013712 	|51.527058 	|0.004568 
1.008997 	| 0.013712 	|51.526786 	|0.004568 
1.009109 	| 0.013712 	|51.526515 	|0.004568 
1.009221 	| 0.013712 	|51.526243 	|0.004568 
1.009333 	| 0.013712 	|51.525972 	|0.004568 
1.009445 	| 0.013712 	|51.525700 	|0.004568 
1.009557 	| 0.013713 	|51.525428 	|0.004568 
1.009669 	| 0.013713 	|51.525157 	|0.004568 
1.009781 	| 0.013713 	|51.524885 	|0.004568 
1.009893 	| 0.013713 	|51.524614 	|0.004568 
1.010005 	| 0.013713 	|51.524342 	|0.004568 
1.010117 	| 0.013713 	|51.524070 	|0.004568 
1.010229 	| 0.013713 	|51.523799 	|0.004568 
1.010341 	| 0.013713 	|51.523527 	|0.004568 
1.010453 	| 0.013713 	|51.523256 	|0.004568 
1.010565 	| 0.013713 	|51.522984 	|0.004568 
1.010677 	| 0.013713 	|51.522713 	|0.004568 
1.010789 	| 0.013713 	|51.522441 	|0.004568 
1.010901 	| 0.013714 	|51.522169 	|0.004568 
1.011013 	| 0.013714 	|51.521898 	|0.004568 
1.011125 	| 0.013714 	|51.521626 	|0.004568 
1.011237 	| 0.013714 	|51.521355 	|0.004567 
1.011349 	| 0.013714 	|51.521083 	|0.004567 
1.011461 	| 0.013714 	|51.520812 	|0.004567 
1.011573 	| 0.013714 	|51.520540 	|0.004567 
1.011685 	| 0.013714 	|51.520269 	|0.004567 
1.011797 	| 0.013714 	|51.519997 	|0.004567 
1.011909 	| 0.013714 	|51.519726 	|0.004567 
1.012021 	| 0.013714 	|51.519454 	|0.004567 
1.012133 	| 0.013714 	|51.519183 	|0.004567 
1.012245 	| 0.013714 	|51.518911 	|0.004567 
1.012357 	| 0.013715 	|51.518640 	|0.004567 
1.012469 	| 0.013715 	|51.518368 	|0.004567 
1.012581 	| 0.013715 	|51.518097 	|0.004567 
1.012693 	| 0.013715 	|51.517826 	|0.004567 
1.012805 	| 0.013715 	|51.517554 	|0.004567 
1.012917 	| 0.013715 	|51.517283 	|0.004567 
1.013029 	| 0.013715 	|51.517011 	|0.004567 
1.013141 	| 0.013715 	|51.516740 	|0.004567 
1.013253 	| 0.013715 	|51.516468 	|0.004567 
1.013365 	| 0.013715 	|51.516197 	|0.004567 
1.013477 	| 0.013715 	|51.515925 	|0.004567 
1.013589 	| 0.013715 	|51.515654 	|0.004567 
1.013701 	| 0.013716 	|51.515383 	|0.004567 
1.013813 	| 0.013716 	|51.515111 	|0.004567 
1.013925 	| 0.013716 	|51.514840 	|0.004567 
1.014037 	| 0.013716 	|51.514568 	|0.004567 
1.014149 	| 0.013716 	|51.514297 	|0.004566 
1.014261 	| 0.013716 	|51.514026 	|0.004566 
1.014373 	| 0.013716 	|51.513754 	|0.004566 
1.014485 	| 0.013716 	|51.513483 	|0.004566 
1.014597 	| 0.013716 	|51.513212 	|0.004566 
1.014709 	| 0.013716 	|51.512940 	|0.004566 
1.014821 	| 0.013716 	|51.512669 	|0.004566 
1.014933 	| 0.013716 	|51.512397 	|0.004566 
1.015046 	| 0.013716 	|51.512126 	|0.004566 
1.015158 	| 0.013717 	|51.511855 	|0.004566 
1.015270 	| 0.013717 	|51.511583 	|0.004566 
1.015382 	| 0.013717 	|51.511312 	|0.004566 
1.015494 	| 0.013717 	|51.511041 	|0.004566 
1.015606 	| 0.013717 	|51.510769 	|0.004566 
1.015718 	| 0.013717 	|51.510498 	|0.004566 
1.015830 	| 0.013717 	|51.510227 	|0.004566 
1.015942 	| 0.013717 	|51.509956 	|0.004566 
1.016054 	| 0.013717 	|51.509684 	|0.004566 
1.016166 	| 0.013717 	|51.509413 	|0.004566 
1.016278 	| 0.013717 	|51.509142 	|0.004566 
1.016390 	| 0.013717 	|51.508870 	|0.004566 
1.016502 	| 0.013718 	|51.508599 	|0.004566 
1.016614 	| 0.013718 	|51.508328 	|0.004566 
1.016726 	| 0.013718 	|51.508057 	|0.004566 
1.016838 	| 0.013718 	|51.507785 	|0.004566 
1.016950 	| 0.013718 	|51.507514 	|0.004566 
1.017062 	| 0.013718 	|51.507243 	|0.004565 
1.017174 	| 0.013718 	|51.506972 	|0.004565 
1.017286 	| 0.013718 	|51.506700 	|0.004565 
1.017398 	| 0.013718 	|51.506429 	|0.004565 
1.017510 	| 0.013718 	|51.506158 	|0.004565 
1.017622 	| 0.013718 	|51.505887 	|0.004565 
1.017734 	| 0.013718 	|51.505615 	|0.004565 
1.017846 	| 0.013718 	|51.505344 	|0.004565 
1.017958 	| 0.013719 	|51.505073 	|0.004565 
1.018070 	| 0.013719 	|51.504802 	|0.004565 
1.018182 	| 0.013719 	|51.504531 	|0.004565 
1.018294 	| 0.013719 	|51.504259 	|0.004565 
1.018406 	| 0.013719 	|51.503988 	|0.004565 
1.018518 	| 0.013719 	|51.503717 	|0.004565 
1.018630 	| 0.013719 	|51.503446 	|0.004565 
1.018742 	| 0.013719 	|51.503175 	|0.004565 
1.018854 	| 0.013719 	|51.502904 	|0.004565 
1.018966 	| 0.013719 	|51.502632 	|0.004565 
1.019078 	| 0.013719 	|51.502361 	|0.004565 
1.019190 	| 0.013719 	|51.502090 	|0.004565 
1.019302 	| 0.013720 	|51.501819 	|0.004565 
1.019414 	| 0.013720 	|51.501548 	|0.004565 
1.019526 	| 0.013720 	|51.501277 	|0.004565 
1.019638 	| 0.013720 	|51.501006 	|0.004565 
1.019750 	| 0.013720 	|51.500734 	|0.004565 
1.019862 	| 0.013720 	|51.500463 	|0.004564 
1.019974 	| 0.013720 	|51.500192 	|0.004564 
1.020086 	| 0.013720 	|51.499921 	|0.004564 
1.020198 	| 0.013720 	|51.499650 	|0.004564 
1.020310 	| 0.013720 	|51.499379 	|0.004564 
1.020422 	| 0.013720 	|51.499108 	|0.004564 
1.020534 	| 0.013720 	|51.498837 	|0.004564 
1.020646 	| 0.013720 	|51.498566 	|0.004564 
1.020758 	| 0.013721 	|51.498295 	|0.004564 
1.020870 	| 0.013721 	|51.498024 	|0.004564 
1.020982 	| 0.013721 	|51.497752 	|0.004564 
1.021094 	| 0.013721 	|51.497481 	|0.004564 
1.021206 	| 0.013721 	|51.497210 	|0.004564 
1.021318 	| 0.013721 	|51.496939 	|0.004564 
1.021430 	| 0.013721 	|51.496668 	|0.004564 
1.021542 	| 0.013721 	|51.496397 	|0.004564 
1.021654 	| 0.013721 	|51.496126 	|0.004564 
1.021766 	| 0.013721 	|51.495855 	|0.004564 
1.021878 	| 0.013721 	|51.495584 	|0.004564 
1.021990 	| 0.013721 	|51.495313 	|0.004564 
1.022102 	| 0.013722 	|51.495042 	|0.004564 
1.022214 	| 0.013722 	|51.494771 	|0.004564 
1.022326 	| 0.013722 	|51.494500 	|0.004564 
1.022438 	| 0.013722 	|51.494229 	|0.004564 
1.022550 	| 0.013722 	|51.493958 	|0.004564 
1.022662 	| 0.013722 	|51.493687 	|0.004564 
1.022774 	| 0.013722 	|51.493416 	|0.004563 
1.022886 	| 0.013722 	|51.493145 	|0.004563 
1.022998 	| 0.013722 	|51.492874 	|0.004563 
1.023110 	| 0.013722 	|51.492603 	|0.004563 
1.023222 	| 0.013722 	|51.492332 	|0.004563 
1.023334 	| 0.013722 	|51.492061 	|0.004563 
1.023446 	| 0.013722 	|51.491790 	|0.004563 
1.023558 	| 0.013723 	|51.491520 	|0.004563 
1.023670 	| 0.013723 	|51.491249 	|0.004563 
1.023782 	| 0.013723 	|51.490978 	|0.004563 
1.023894 	| 0.013723 	|51.490707 	|0.004563 
1.024006 	| 0.013723 	|51.490436 	|0.004563 
1.024118 	| 0.013723 	|51.490165 	|0.004563 
1.024230 	| 0.013723 	|51.489894 	|0.004563 
1.024342 	| 0.013723 	|51.489623 	|0.004563 
1.024454 	| 0.013723 	|51.489352 	|0.004563 
1.024566 	| 0.013723 	|51.489081 	|0.004563 
1.024678 	| 0.013723 	|51.488810 	|0.004563 
1.024790 	| 0.013723 	|51.488540 	|0.004563 
1.024902 	| 0.013724 	|51.488269 	|0.004563 
1.025015 	| 0.013724 	|51.487998 	|0.004563 
1.025127 	| 0.013724 	|51.487727 	|0.004563 
1.025239 	| 0.013724 	|51.487456 	|0.004563 
1.025351 	| 0.013724 	|51.487185 	|0.004563 
1.025463 	| 0.013724 	|51.486914 	|0.004563 
1.025575 	| 0.013724 	|51.486644 	|0.004563 
1.025687 	| 0.013724 	|51.486373 	|0.004562 
1.025799 	| 0.013724 	|51.486102 	|0.004562 
1.025911 	| 0.013724 	|51.485831 	|0.004562 
1.026023 	| 0.013724 	|51.485560 	|0.004562 
1.026135 	| 0.013724 	|51.485289 	|0.004562 
1.026247 	| 0.013725 	|51.485019 	|0.004562 
1.026359 	| 0.013725 	|51.484748 	|0.004562 
1.026471 	| 0.013725 	|51.484477 	|0.004562 
1.026583 	| 0.013725 	|51.484206 	|0.004562 
1.026695 	| 0.013725 	|51.483935 	|0.004562 
1.026807 	| 0.013725 	|51.483665 	|0.004562 
1.026919 	| 0.013725 	|51.483394 	|0.004562 
1.027031 	| 0.013725 	|51.483123 	|0.004562 
1.027143 	| 0.013725 	|51.482852 	|0.004562 
1.027255 	| 0.013725 	|51.482582 	|0.004562 
1.027367 	| 0.013725 	|51.482311 	|0.004562 
1.027479 	| 0.013725 	|51.482040 	|0.004562 
1.027591 	| 0.013725 	|51.481769 	|0.004562 
1.027703 	| 0.013726 	|51.481499 	|0.004562 
1.027815 	| 0.013726 	|51.481228 	|0.004562 
1.027927 	| 0.013726 	|51.480957 	|0.004562 
1.028039 	| 0.013726 	|51.480686 	|0.004562 
1.028151 	| 0.013726 	|51.480416 	|0.004562 
1.028263 	| 0.013726 	|51.480145 	|0.004562 
1.028375 	| 0.013726 	|51.479874 	|0.004562 
1.028487 	| 0.013726 	|51.479604 	|0.004561 
1.028599 	| 0.013726 	|51.479333 	|0.004561 
1.028711 	| 0.013726 	|51.479062 	|0.004561 
1.028823 	| 0.013726 	|51.478791 	|0.004561 
1.028935 	| 0.013726 	|51.478521 	|0.004561 
1.029047 	| 0.013727 	|51.478250 	|0.004561 
1.029159 	| 0.013727 	|51.477979 	|0.004561 
1.029271 	| 0.013727 	|51.477709 	|0.004561 
1.029383 	| 0.013727 	|51.477438 	|0.004561 
1.029495 	| 0.013727 	|51.477167 	|0.004561 
1.029607 	| 0.013727 	|51.476897 	|0.004561 
1.029719 	| 0.013727 	|51.476626 	|0.004561 
1.029831 	| 0.013727 	|51.476356 	|0.004561 
1.029943 	| 0.013727 	|51.476085 	|0.004561 
1.030055 	| 0.013727 	|51.475814 	|0.004561 
1.030167 	| 0.013727 	|51.475544 	|0.004561 
1.030279 	| 0.013727 	|51.475273 	|0.004561 
1.030391 	| 0.013727 	|51.475002 	|0.004561 
1.030503 	| 0.013728 	|51.474732 	|0.004561 
1.030615 	| 0.013728 	|51.474461 	|0.004561 
1.030727 	| 0.013728 	|51.474191 	|0.004561 
1.030839 	| 0.013728 	|51.473920 	|0.004561 
1.030951 	| 0.013728 	|51.473649 	|0.004561 
1.031063 	| 0.013728 	|51.473379 	|0.004561 
1.031175 	| 0.013728 	|51.473108 	|0.004561 
1.031287 	| 0.013728 	|51.472838 	|0.004561 
1.031399 	| 0.013728 	|51.472567 	|0.004560 
1.031511 	| 0.013728 	|51.472297 	|0.004560 
1.031623 	| 0.013728 	|51.472026 	|0.004560 
1.031735 	| 0.013728 	|51.471755 	|0.004560 
1.031847 	| 0.013729 	|51.471485 	|0.004560 
1.031959 	| 0.013729 	|51.471214 	|0.004560 
1.032071 	| 0.013729 	|51.470944 	|0.004560 
1.032183 	| 0.013729 	|51.470673 	|0.004560 
1.032295 	| 0.013729 	|51.470403 	|0.004560 
1.032407 	| 0.013729 	|51.470132 	|0.004560 
1.032519 	| 0.013729 	|51.469862 	|0.004560 
1.032631 	| 0.013729 	|51.469591 	|0.004560 
1.032743 	| 0.013729 	|51.469321 	|0.004560 
1.032855 	| 0.013729 	|51.469050 	|0.004560 
1.032967 	| 0.013729 	|51.468780 	|0.004560 
1.033079 	| 0.013729 	|51.468509 	|0.004560 
1.033191 	| 0.013729 	|51.468239 	|0.004560 
1.033303 	| 0.013730 	|51.467968 	|0.004560 
1.033415 	| 0.013730 	|51.467698 	|0.004560 
1.033527 	| 0.013730 	|51.467427 	|0.004560 
1.033639 	| 0.013730 	|51.467157 	|0.004560 
1.033751 	| 0.013730 	|51.466887 	|0.004560 
1.033863 	| 0.013730 	|51.466616 	|0.004560 
1.033975 	| 0.013730 	|51.466346 	|0.004560 
1.034087 	| 0.013730 	|51.466075 	|0.004560 
1.034199 	| 0.013730 	|51.465805 	|0.004560 
1.034311 	| 0.013730 	|51.465534 	|0.004559 
1.034423 	| 0.013730 	|51.465264 	|0.004559 
1.034535 	| 0.013730 	|51.464993 	|0.004559 
1.034647 	| 0.013731 	|51.464723 	|0.004559 
1.034759 	| 0.013731 	|51.464453 	|0.004559 
1.034871 	| 0.013731 	|51.464182 	|0.004559 
1.034983 	| 0.013731 	|51.463912 	|0.004559 
1.035096 	| 0.013731 	|51.463642 	|0.004559 
1.035208 	| 0.013731 	|51.463371 	|0.004559 
1.035320 	| 0.013731 	|51.463101 	|0.004559 
1.035432 	| 0.013731 	|51.462830 	|0.004559 
1.035544 	| 0.013731 	|51.462560 	|0.004559 
1.035656 	| 0.013731 	|51.462290 	|0.004559 
1.035768 	| 0.013731 	|51.462019 	|0.004559 
1.035880 	| 0.013731 	|51.461749 	|0.004559 
1.035992 	| 0.013731 	|51.461479 	|0.004559 
1.036104 	| 0.013732 	|51.461208 	|0.004559 
1.036216 	| 0.013732 	|51.460938 	|0.004559 
1.036328 	| 0.013732 	|51.460668 	|0.004559 
1.036440 	| 0.013732 	|51.460397 	|0.004559 
1.036552 	| 0.013732 	|51.460127 	|0.004559 
1.036664 	| 0.013732 	|51.459857 	|0.004559 
1.036776 	| 0.013732 	|51.459586 	|0.004559 
1.036888 	| 0.013732 	|51.459316 	|0.004559 
1.037000 	| 0.013732 	|51.459046 	|0.004559 
1.037112 	| 0.013732 	|51.458775 	|0.004559 
1.037224 	| 0.013732 	|51.458505 	|0.004558 
1.037336 	| 0.013732 	|51.458235 	|0.004558 
1.037448 	| 0.013733 	|51.457965 	|0.004558 
1.037560 	| 0.013733 	|51.457694 	|0.004558 
1.037672 	| 0.013733 	|51.457424 	|0.004558 
1.037784 	| 0.013733 	|51.457154 	|0.004558 
1.037896 	| 0.013733 	|51.456884 	|0.004558 
1.038008 	| 0.013733 	|51.456613 	|0.004558 
1.038120 	| 0.013733 	|51.456343 	|0.004558 
1.038232 	| 0.013733 	|51.456073 	|0.004558 
1.038344 	| 0.013733 	|51.455803 	|0.004558 
1.038456 	| 0.013733 	|51.455532 	|0.004558 
1.038568 	| 0.013733 	|51.455262 	|0.004558 
1.038680 	| 0.013733 	|51.454992 	|0.004558 
1.038792 	| 0.013733 	|51.454722 	|0.004558 
1.038904 	| 0.013734 	|51.454451 	|0.004558 
1.039016 	| 0.013734 	|51.454181 	|0.004558 
1.039128 	| 0.013734 	|51.453911 	|0.004558 
1.039240 	| 0.013734 	|51.453641 	|0.004558 
1.039352 	| 0.013734 	|51.453371 	|0.004558 
1.039464 	| 0.013734 	|51.453101 	|0.004558 
1.039576 	| 0.013734 	|51.452830 	|0.004558 
1.039688 	| 0.013734 	|51.452560 	|0.004558 
1.039800 	| 0.013734 	|51.452290 	|0.004558 
1.039912 	| 0.013734 	|51.452020 	|0.004558 
1.040024 	| 0.013734 	|51.451750 	|0.004558 
1.040136 	| 0.013734 	|51.451480 	|0.004557 
1.040248 	| 0.013735 	|51.451209 	|0.004557 
1.040360 	| 0.013735 	|51.450939 	|0.004557 
1.040472 	| 0.013735 	|51.450669 	|0.004557 
1.040584 	| 0.013735 	|51.450399 	|0.004557 
1.040696 	| 0.013735 	|51.450129 	|0.004557 
1.040808 	| 0.013735 	|51.449859 	|0.004557 
1.040920 	| 0.013735 	|51.449589 	|0.004557 
1.041032 	| 0.013735 	|51.449319 	|0.004557 
1.041144 	| 0.013735 	|51.449048 	|0.004557 
1.041256 	| 0.013735 	|51.448778 	|0.004557 
1.041368 	| 0.013735 	|51.448508 	|0.004557 
1.041480 	| 0.013735 	|51.448238 	|0.004557 
1.041592 	| 0.013736 	|51.447968 	|0.004557 
1.041704 	| 0.013736 	|51.447698 	|0.004557 
1.041816 	| 0.013736 	|51.447428 	|0.004557 
1.041928 	| 0.013736 	|51.447158 	|0.004557 
1.042040 	| 0.013736 	|51.446888 	|0.004557 
1.042152 	| 0.013736 	|51.446618 	|0.004557 
1.042264 	| 0.013736 	|51.446348 	|0.004557 
1.042376 	| 0.013736 	|51.446078 	|0.004557 
1.042488 	| 0.013736 	|51.445808 	|0.004557 
1.042600 	| 0.013736 	|51.445538 	|0.004557 
1.042712 	| 0.013736 	|51.445268 	|0.004557 
1.042824 	| 0.013736 	|51.444998 	|0.004557 
1.042936 	| 0.013736 	|51.444728 	|0.004556 
1.043048 	| 0.013737 	|51.444458 	|0.004556 
1.043160 	| 0.013737 	|51.444188 	|0.004556 
1.043272 	| 0.013737 	|51.443918 	|0.004556 
1.043384 	| 0.013737 	|51.443648 	|0.004556 
1.043496 	| 0.013737 	|51.443378 	|0.004556 
1.043608 	| 0.013737 	|51.443108 	|0.004556 
1.043720 	| 0.013737 	|51.442838 	|0.004556 
1.043832 	| 0.013737 	|51.442568 	|0.004556 
1.043944 	| 0.013737 	|51.442298 	|0.004556 
1.044056 	| 0.013737 	|51.442028 	|0.004556 
1.044168 	| 0.013737 	|51.441758 	|0.004556 
1.044280 	| 0.013737 	|51.441488 	|0.004556 
1.044392 	| 0.013738 	|51.441218 	|0.004556 
1.044504 	| 0.013738 	|51.440948 	|0.004556 
1.044616 	| 0.013738 	|51.440678 	|0.004556 
1.044728 	| 0.013738 	|51.440408 	|0.004556 
1.044840 	| 0.013738 	|51.440138 	|0.004556 
1.044952 	| 0.013738 	|51.439868 	|0.004556 
1.045065 	| 0.013738 	|51.439598 	|0.004556 
1.045177 	| 0.013738 	|51.439328 	|0.004556 
1.045289 	| 0.013738 	|51.439058 	|0.004556 
1.045401 	| 0.013738 	|51.438789 	|0.004556 
1.045513 	| 0.013738 	|51.438519 	|0.004556 
1.045625 	| 0.013738 	|51.438249 	|0.004556 
1.045737 	| 0.013738 	|51.437979 	|0.004556 
1.045849 	| 0.013739 	|51.437709 	|0.004555 
1.045961 	| 0.013739 	|51.437439 	|0.004555 
1.046073 	| 0.013739 	|51.437169 	|0.004555 
1.046185 	| 0.013739 	|51.436899 	|0.004555 
1.046297 	| 0.013739 	|51.436630 	|0.004555 
1.046409 	| 0.013739 	|51.436360 	|0.004555 
1.046521 	| 0.013739 	|51.436090 	|0.004555 
1.046633 	| 0.013739 	|51.435820 	|0.004555 
1.046745 	| 0.013739 	|51.435550 	|0.004555 
1.046857 	| 0.013739 	|51.435280 	|0.004555 
1.046969 	| 0.013739 	|51.435011 	|0.004555 
1.047081 	| 0.013739 	|51.434741 	|0.004555 
1.047193 	| 0.013740 	|51.434471 	|0.004555 
1.047305 	| 0.013740 	|51.434201 	|0.004555 
1.047417 	| 0.013740 	|51.433931 	|0.004555 
1.047529 	| 0.013740 	|51.433661 	|0.004555 
1.047641 	| 0.013740 	|51.433392 	|0.004555 
1.047753 	| 0.013740 	|51.433122 	|0.004555 
1.047865 	| 0.013740 	|51.432852 	|0.004555 
1.047977 	| 0.013740 	|51.432582 	|0.004555 
1.048089 	| 0.013740 	|51.432313 	|0.004555 
1.048201 	| 0.013740 	|51.432043 	|0.004555 
1.048313 	| 0.013740 	|51.431773 	|0.004555 
1.048425 	| 0.013740 	|51.431503 	|0.004555 
1.048537 	| 0.013740 	|51.431234 	|0.004555 
1.048649 	| 0.013741 	|51.430964 	|0.004555 
1.048761 	| 0.013741 	|51.430694 	|0.004554 
1.048873 	| 0.013741 	|51.430424 	|0.004554 
1.048985 	| 0.013741 	|51.430155 	|0.004554 
1.049097 	| 0.013741 	|51.429885 	|0.004554 
1.049209 	| 0.013741 	|51.429615 	|0.004554 
1.049321 	| 0.013741 	|51.429345 	|0.004554 
1.049433 	| 0.013741 	|51.429076 	|0.004554 
1.049545 	| 0.013741 	|51.428806 	|0.004554 
1.049657 	| 0.013741 	|51.428536 	|0.004554 
1.049769 	| 0.013741 	|51.428267 	|0.004554 
1.049881 	| 0.013741 	|51.427997 	|0.004554 
1.049993 	| 0.013742 	|51.427727 	|0.004554 
1.050105 	| 0.013742 	|51.427458 	|0.004554 
1.050217 	| 0.013742 	|51.427188 	|0.004554 
1.050329 	| 0.013742 	|51.426918 	|0.004554 
1.050441 	| 0.013742 	|51.426649 	|0.004554 
1.050553 	| 0.013742 	|51.426379 	|0.004554 
1.050665 	| 0.013742 	|51.426109 	|0.004554 
1.050777 	| 0.013742 	|51.425840 	|0.004554 
1.050889 	| 0.013742 	|51.425570 	|0.004554 
1.051001 	| 0.013742 	|51.425300 	|0.004554 
1.051113 	| 0.013742 	|51.425031 	|0.004554 
1.051225 	| 0.013742 	|51.424761 	|0.004554 
1.051337 	| 0.013742 	|51.424492 	|0.004554 
1.051449 	| 0.013743 	|51.424222 	|0.004554 
1.051561 	| 0.013743 	|51.423952 	|0.004554 
1.051673 	| 0.013743 	|51.423683 	|0.004553 
1.051785 	| 0.013743 	|51.423413 	|0.004553 
1.051897 	| 0.013743 	|51.423144 	|0.004553 
1.052009 	| 0.013743 	|51.422874 	|0.004553 
1.052121 	| 0.013743 	|51.422604 	|0.004553 
1.052233 	| 0.013743 	|51.422335 	|0.004553 
1.052345 	| 0.013743 	|51.422065 	|0.004553 
1.052457 	| 0.013743 	|51.421796 	|0.004553 
1.052569 	| 0.013743 	|51.421526 	|0.004553 
1.052681 	| 0.013743 	|51.421257 	|0.004553 
1.052793 	| 0.013744 	|51.420987 	|0.004553 
1.052905 	| 0.013744 	|51.420717 	|0.004553 
1.053017 	| 0.013744 	|51.420448 	|0.004553 
1.053129 	| 0.013744 	|51.420178 	|0.004553 
1.053241 	| 0.013744 	|51.419909 	|0.004553 
1.053353 	| 0.013744 	|51.419639 	|0.004553 
1.053465 	| 0.013744 	|51.419370 	|0.004553 
1.053577 	| 0.013744 	|51.419100 	|0.004553 
1.053689 	| 0.013744 	|51.418831 	|0.004553 
1.053801 	| 0.013744 	|51.418561 	|0.004553 
1.053913 	| 0.013744 	|51.418292 	|0.004553 
1.054025 	| 0.013744 	|51.418022 	|0.004553 
1.054137 	| 0.013744 	|51.417753 	|0.004553 
1.054249 	| 0.013745 	|51.417483 	|0.004553 
1.054361 	| 0.013745 	|51.417214 	|0.004553 
1.054473 	| 0.013745 	|51.416944 	|0.004553 
1.054585 	| 0.013745 	|51.416675 	|0.004552 
1.054697 	| 0.013745 	|51.416405 	|0.004552 
1.054809 	| 0.013745 	|51.416136 	|0.004552 
1.054921 	| 0.013745 	|51.415867 	|0.004552 
1.055034 	| 0.013745 	|51.415597 	|0.004552 
1.055146 	| 0.013745 	|51.415328 	|0.004552 
1.055258 	| 0.013745 	|51.415058 	|0.004552 
1.055370 	| 0.013745 	|51.414789 	|0.004552 
1.055482 	| 0.013745 	|51.414519 	|0.004552 
1.055594 	| 0.013746 	|51.414250 	|0.004552 
1.055706 	| 0.013746 	|51.413981 	|0.004552 
1.055818 	| 0.013746 	|51.413711 	|0.004552 
1.055930 	| 0.013746 	|51.413442 	|0.004552 
1.056042 	| 0.013746 	|51.413172 	|0.004552 
1.056154 	| 0.013746 	|51.412903 	|0.004552 
1.056266 	| 0.013746 	|51.412634 	|0.004552 
1.056378 	| 0.013746 	|51.412364 	|0.004552 
1.056490 	| 0.013746 	|51.412095 	|0.004552 
1.056602 	| 0.013746 	|51.411825 	|0.004552 
1.056714 	| 0.013746 	|51.411556 	|0.004552 
1.056826 	| 0.013746 	|51.411287 	|0.004552 
1.056938 	| 0.013746 	|51.411017 	|0.004552 
1.057050 	| 0.013747 	|51.410748 	|0.004552 
